1	They sent the wrong item	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	Monkeys are Awesome	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Logitech Manufacturers rebate	s[n[n[(n/n)   n]] (s\\n)]
2	Every hunter should read	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Great Bose Stands	s[n[n[(n/n)   n]] (s\\n)]
2	The world is flat	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	This is an AWESOME CD	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	a classic gets better	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	This is a Canon scam	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	it was a present	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	IT 'S A JOKE	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	I Have Da CD	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	this book is delicious	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Cadet Bully Sticks	s[n[n[(n/n)   n]] (s\\n)]
1	FMW Is Hardcore	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	This Stapler was Defective	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	I love this yoga mat	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	Ken Cole Delivers	s[n[n[(n/n)   n]] (s\\n)]
1	This game is violent	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	I Love This Skillet	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	I HAD A DS	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	This is an advanced tape	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	it 's a miracle	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	This is a wonderful show	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	I wanted the movie soundtrack	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	Good Leadership Read	s[n[n[(n/n)   n]] (s\\n)]
2	I want the singing soundtrack	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	i love my juicer	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	I waste my money	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Smell is Unbearable	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Counter went bad	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	It 's a grand beginning	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	This is the best toy	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	The Savage is Loose	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	This is my favorite movie	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	I love this clip drive	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	this item is missing	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	It 's a Barney Movie	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	we love this flick	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	Excellent series continues	s[n[n[(n/n)   n]] (s\\n)]
2	Size was off	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	This DVD is Whack	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	golf clubs grips	s[n[n[(n/n)   n]] (s\\n)]
2	This Sucker is Sweet	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	The idea is good	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Container is laughable	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	I LOVED THIS CD	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	THIS ALBUM IS WEAK	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Political Must Have	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	The Fortune is True	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	The book is awful	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	I love my Kitty	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Lil Jon Sucks	s[n[n[(n/n)   n]] (s\\n)]
2	I love the stories	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	This is a Pirated DVD	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	Color has Faded	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	i love his work	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Words are misleading	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	3D is Horrible	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	i smashed my cd player	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	Some work still needed	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	This seller is horrible	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Goldie is Golden	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	I need a cure	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	This is a GREAT recording	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	This is a practical one	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	People Power Explained	s[n[n[(n/n)   n]] (s\\n)]
2	Material is Excellent	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Storyline was weak	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	tool will break	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Dog has destroyed	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	House is Wonderful	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	THIS MOVIE IS TERRIBLE	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Cans were dented	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	the sun also rises	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Fitzgerald never disappoints	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	This Company is Corrupt	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Grandfather Song rocks	s[n[n[(n/n)   n]] (s\\n)]
2	I loved the final fight	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	I Picked the Wrong Version	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	The Water is Wide	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Snoop 's back	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	The pictures are nice	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	This is a cult	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	this is a good cd	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	Movie was disturbing	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Paper is appropriate	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Picture is inaccurate	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	The future looks good	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	horrible DONT BUY	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	We love this CD	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	any Marine would enjoy	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	This CD is hilarious	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Cold heat stinks	s[n[n[(n/n)   n]] (s\\n)]
2	ashlee simpson rocks	s[n[n[(n/n)   n]] (s\\n)]
2	Vampires looked better	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	The world is funny	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	GRINDER is HOT	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	i love this game	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	The Book Was OK	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Hummingbird Food Concentrate	s[n[n[(n/n)   n]] (s\\n)]
1	it 's a lemon	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	The End is Near	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Stability is key	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	this game is boring	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Once was enough	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	DVD arrived damaged	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Writing is illegible	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	you call this punk	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	Replacement was great	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	I Hate This Game	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	all sounds the same	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Echo was terrible	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Richard Miller Rocks	s[n[n[(n/n)   n]] (s\\n)]
2	Last one burnt	s[n[n[(n/n)   n]] (s\\n)]
1	i return this cd	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	this is the abridged version	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	I love this Cd	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Husband was right	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	It 's the Wall	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	A DEFINITE MUST READ	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Higher Learning Blows	s[n[n[(n/n)   n]] (s\\n)]
1	Three have Failed	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Machine never worked	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	The Series Goes Downhill	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	I Love my Sunbeam Toaster	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	Pictures are dated	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	I HATE this thing	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	Boots is cute	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	DBZ is awful	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	product is terrible	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Jordan fans rejoice	s[n[n[(n/n)   n]] (s\\n)]
2	Life saving read	s[n[n[(n/n)   n]] (s\\n)]
1	It 's a total ripoff	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	It 's a good device	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	This one really stunk	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	i love the deftones	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Your results may vary	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Amazon is Amazing	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	You need a good computer	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	others should listen	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	My Son is Ecstatic	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Foundation is heavy	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Human spirit triumphs	s[n[n[(n/n)   n]] (s\\n)]
2	this guy can write	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	THIS IS A TERRIBLE MACHINE	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	South Beach works	s[n[n[(n/n)   n]] (s\\n)]
2	This is an excellent product	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	The bristles are bad	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	It 's a TRICK	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	I 'm a novice baker	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	fragrance is different	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	This cd is lame	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	I hate this saw	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Defective piece recieved	s[n[n[(n/n)   n]] (s\\n)]
2	This woman is amazing	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	THIS MOVIE WAS AWESOME	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	money 's worth	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	I love my Koss headphones	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	THIS BOOK IS GREAT	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Chameleons Are Cool	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Kingston warranty sucks	s[n[n[(n/n)   n]] (s\\n)]
1	I got the wrong film	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	The Toys Are Back	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	THIS IS MY FAVORITE SONG	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	This Game is Unrealistic	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	The sides come loose	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	I Found a Treasure	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	CHARACTERS ARE AWFUL	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Life made easier	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	This Microwave is awful	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	leather is better	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	SD card locked	s[n[n[(n/n)   n]] (s\\n)]
2	i love this cartoon	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	it 's a white controller	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
