5	I Love this chocolate bar	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
2	package was opened	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	This stuff is GROSS	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Chocolate was white	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Packaging was Great	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Mine taste better	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Honey is Sub-Par	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	I like the taste	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	candy was melted	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Flavor is off	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	they do the job	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	I change my mind	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
3	They do the trick	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
4	kids were thrilled	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Everyone loves this coffee	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	Dental Dog Chews	s[n[n[(n/n)   n]] (s\\n)]
4	one bottle leaked	s[n[n[(n/n)   n]] (s\\n)]
4	Price almost Doubled	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	the tea is terrific	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	The Hype is Excessive	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Beans are dry	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Product Has Changed	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	stoned wheat thins	s[n[n[(n/n)   n]] (s\\n)]
5	Crunchies are amazing	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Hemp is good	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	I like this blend	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	This Company Is Awesome	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Shipping is horrible	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	i like this flavor	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
3	Product is okay	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	This is a family favorite	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
3	Boxes are small	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Pasta Lovers Dream	s[n[n[(n/n)   n]] (s\\n)]
5	I LOVE this nut butter	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
5	cet hextra chews	s[n[n[(n/n)   n]] (s\\n)]
5	They 're the Best	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	I LOVE this ice flavoring	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
5	THIS GUM IS AWSOME	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Splenda is cool	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	she likes these treats	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	These are a great snack	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
3	THE PRODUCT IS WONDERFUL	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	these things are unbelievable	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	This is a Superfood	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	this is the real deal	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
5	cats go crazy	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	the chocolate was old	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	All cans were damaged	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Dog fell sick	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	I like this oatmeal	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	bacon jam spread	s[n[n[(n/n)   n]] (s\\n)]
1	Price is outrageous	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	This tea 's different	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	This is a terrible drink	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
5	This is some great coffee	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
5	The candy tasted good	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	package was damaged	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Splenda is splendid	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	I prefer the classic	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	Bully Stick Bites	s[n[n[(n/n)   n]] (s\\n)]
1	Picture is misleading	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	this cookie is awful	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Price is bad	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	This stuff is wonderful	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	I love my Senseo	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	They shipped the wrong product	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
1	Coffee Lovers Beware	s[n[n[(n/n)   n]] (s\\n)]
2	Soup Cans Damaged	s[n[n[(n/n)   n]] (s\\n)]
5	I liked the seeds	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	These things are great	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	These treats are dangerous	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	they are the best	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	That was an Easy Review	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
3	The Boxes were damaged	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	It Was a Gift	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	Pantry Must Have	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	We love this Muesli	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	Variety is Yummy	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	My Search is Over	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	They Love the Soup	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	I Love this Rice Milk	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
5	CET Hextra Chews	s[n[n[(n/n)   n]] (s\\n)]
1	This pricing is ridiculous	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Some fruit was spoiled	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	Cats are finicky	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	This made ALL the difference	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
5	Sesame pretzel rings	s[n[n[(n/n)   n]] (s\\n)]
4	I love this machine	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
2	The candy tastes different	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Great belly flops	s[n[n[(n/n)   n]] (s\\n)]
1	This stuff is awful	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	I LOVE MY DOG	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	This cereal is wonderful	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Grains are fresh	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	Dark is best	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	My cat is happy	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Item arrived damaged	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	order was cancelled	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Original Corn Thins	s[n[n[(n/n)   n]] (s\\n)]
3	This one is okay	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Coffee lovers dream	s[n[n[(n/n)   n]] (s\\n)]
5	It 's the real stuff	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
5	There is a Difference	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Scent is overpowering	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	I love this peanut butter	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
5	All spice no pumpkin	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	I love this sauce	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	I love this bread	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	This coffee tastes aweful	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Izze is Delicious	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Coffee tastes old	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	That was a good product	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
5	coffee 's best	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	Results may vary	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Everyone Loves This Mix	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
3	This one is OK	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	THESE ARE THE BEST	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	Cake was wonderful	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	I missed my salsa	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	Disposakups are great	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	I Love This Rub	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Flavor is weak	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	This is the Best	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	Healthy Corn Thins	s[n[n[(n/n)   n]] (s\\n)]
4	Nylabones Are Great	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	this thing is huge	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	I love this salt	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
1	Rolls were moldy	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Ice is nice	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Image is wrong	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Another Brand is Better	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	I love the chocolate bars	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
4	The quality is ok	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Homemade is Best	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
3	The taste is alright	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Sezme Sesame Snaps	s[n[n[(n/n)   n]] (s\\n)]
5	ginger lovers rejoice	s[n[n[(n/n)   n]] (s\\n)]
5	I love these sardines	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
3	Cans Came Dented	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	SOUP 'S ON	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Cats will eat	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Lid was busted	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	Cost seems high	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
4	I like the product	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	This is a must try	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
5	IZZE = Yummy	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Organic Corn Thins	s[n[n[(n/n)   n]] (s\\n)]
5	Life is good	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	It 's a HIT	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	I love this matcha	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	This Coffee Is GOOD	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	It 's a syrup	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	Bold is right	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	It 's our favorite brand	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
3	Cheap Is Good	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Jars were broken	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Black cherry concentrate	s[n[n[(n/n)   n]] (s\\n)]
